,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
80,S06,-88.04828,-200,-88.48161,-89.32613,-80.47152,-83.87147,-74.663414,-80.363106,-87.29829,-89.184875,-200,-200,-200,-200,-85.71539,-74.29370499999999,-82.21029,-86.51027,-65.205,-200,-57.862293,-70.19546,3
81,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-86.17262,-74.458626,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-85.60889,-75.222244,-81.24575,-84.40345500000001,-65.19969,-200,-58.020184,-70.24604,3
82,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-86.19725,-70.99462,-80.244415,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.11035,-81.24575,-86.37776,-65.845924,-200,-61.421215000000004,-70.54436,3
83,S06,-88.04828,-200,-88.48161,-89.1024,-80.47152,-85.95642,-70.99462,-80.29174,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.13374,-82.23122,-86.134705,-65.09166,-200,-61.421215000000004,-200.0,3
84,S06,-88.04828,-200,-89.97661,-88.82186,-80.47152,-83.87147,-74.28746,-80.043434,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-74.29370499999999,-82.304016,-86.15951,-64.9871,-200,-58.300766,-200.0,3
85,S06,-88.04828,-200,-88.48161,-88.522514,-80.47152,-85.7546,-74.148445,-79.803764,-87.29829,-89.184875,-200,-200,-200,-200,-85.364914,-75.02589,-82.37436,-84.40345500000001,-64.91125,-200,-58.57245,-71.13362,3
86,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-85.56097,-74.01411,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-85.15846,-74.8957,-81.24575,-84.40345500000001,-65.845924,-200,-58.860874,-200.0,3
87,S06,-88.04828,-200,-88.48161,-88.33869,-80.47152,-85.34669,-70.99462,-79.62488,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-74.9241,-81.24575,-86.15498,-64.762054,-200,-61.421215000000004,-200.0,3
88,S06,-88.04828,-200,-89.714615,-88.229576,-80.47152,-83.87147,-73.7288,-79.63467,-87.29829,-89.184875,-200,-200,-200,-200,-85.29277,-74.29370499999999,-82.36466,-85.95442,-64.642555,-200,-58.989834,-200.0,3
89,S06,-88.04828,-200,-89.47201,-88.125854,-80.47152,-83.87147,-73.452805,-79.64413,-87.29829,-89.184875,-200,-200,-200,-200,-85.50445,-74.29370499999999,-82.35528,-85.706024,-64.5267,-200,-59.089905,-71.34762,3
90,S06,-88.04828,-200,-89.28783,-85.61436,-80.47152,-85.393036,-73.18569,-79.808152,-89.94616,-89.184875,-200,-200,-200,-200,-85.51793,-74.9516,-81.24575,-84.40345500000001,-65.845924,-200,-59.186966,-71.52695,3
91,S06,-88.04828,-200,-88.48161,-85.61436,-82.7982,-85.13248,-70.99462,-79.42176,-89.84988,-89.184875,-200,-200,-200,-200,-85.45005,-74.97822,-81.24575,-85.46692,-65.845924,-200,-61.421215000000004,-71.59303,3
92,S06,-88.04828,-200,-88.48161,-88.090294,-81.49255,-84.96405,-70.99462,-79.61542,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-74.29370499999999,-82.3462,-85.18218,-64.46398,-200,-61.421215000000004,-200.0,3
93,S06,-88.04828,-200,-89.59644,-87.963135,-80.47152,-83.87147,-73.13019,-79.574394,-87.29829,-89.184875,-200,-200,-200,-200,-85.11735,-74.29370499999999,-82.21044,-84.93466,-64.45252,-200,-59.25644,-71.84233,3
94,S06,-89.936554,-200,-88.48161,-85.61436,-80.47152,-83.87147,-73.07642,-79.808152,-89.79047,-89.184875,-200,-200,-200,-200,-84.822716,-74.29370499999999,-81.24575,-84.40345500000001,-64.39224,-200,-59.32387,-71.951645,3
95,S06,-89.97264,-200,-88.48161,-85.61436,-80.47152,-85.01943,-70.99462,-79.808152,-89.828674,-89.184875,-200,-200,-200,-200,-84.669624,-75.004005,-81.24575,-84.40345500000001,-65.845924,-200,-59.389343,-72.03118,3
96,S06,-88.04828,-200,-88.48161,-88.301094,-80.47152,-85.07282,-70.99462,-79.35798,-89.80291,-89.184875,-200,-200,-200,-200,-82.159065,-74.903534,-82.280846,-84.77607,-64.30925,-200,-61.421215000000004,-200.0,3
97,S06,-88.04828,-200,-89.806854,-85.61436,-80.47152,-85.20449,-72.84866,-79.14825,-87.29829,-89.184875,-200,-200,-200,-200,-84.44341,-74.29370499999999,-82.32398,-84.62299,-64.20429,-200,-59.45293,-72.2117,3
98,S06,-89.97355,-200,-89.89007,-85.61436,-80.47152,-83.87147,-72.77757,-78.94491,-89.808945,-89.184875,-200,-200,-200,-200,-84.22469,-74.29370499999999,-82.34085,-84.47516,-64.102325,-200,-59.514706,-72.28343,3
99,S06,-88.04828,-200,-88.48161,-85.61436,-80.846596,-85.06657,-72.559685,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-84.03884,-75.15549,-81.24575,-84.40345500000001,-65.845924,-200,-59.647205,-72.37841,3
100,S06,-88.04828,-200,-88.48161,-88.1411,-80.36157,-84.90707,-70.99462,-79.21933,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.35021,-82.382034,-84.40345500000001,-65.845924,-200,-61.421215000000004,-200.0,3
101,S06,-88.04828,-200,-88.48161,-88.04759,-79.98384,-84.831215,-70.99462,-79.41149,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.51444,-82.3726,-84.3323,-64.0757,-200,-61.421215000000004,-200.0,3
102,S06,-88.04828,-200,-88.48161,-88.10495,-80.47152,-83.87147,-72.37298,-79.180176,-87.29829,-89.184875,-200,-200,-200,-200,-83.83341,-74.29370499999999,-82.36344,-84.19417,-63.977627,-200,-59.70382,-72.546555,3
103,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-84.83559,-72.21634,-79.808152,-89.844894,-89.184875,-200,-200,-200,-200,-83.6345,-74.29370499999999,-81.24575,-84.06055,-63.882267,-200,-59.78284,-72.6842,3
104,S06,-89.943474,-200,-88.48161,-85.61436,-80.79684,-84.86554,-72.039795,-79.808152,-89.96859,-89.184875,-200,-200,-200,-200,-83.46705,-75.40349,-81.24575,-84.40345500000001,-65.845924,-200,-59.859695,-72.84268,3
105,S06,-88.04828,-200,-88.48161,-88.363014,-81.27809,-84.94564,-70.99462,-78.98005,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.29576,-82.42794,-83.93123,-63.81341,-200,-61.421215000000004,-200.0,3
106,S06,-88.04828,-200,-88.48161,-88.524605,-80.47152,-83.87147,-72.014465,-78.76132,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-74.29370499999999,-82.222664,-83.755226,-63.57977,-200,-60.029694,-72.84661,3
107,S06,-89.88306,-200,-88.48161,-88.59476,-80.47152,-83.87147,-72.06262,-79.08241,-87.29829,-89.184875,-200,-200,-200,-200,-83.27968,-74.29370499999999,-82.047485,-83.58473,-63.35243,-200,-60.21884,-72.875244,3
108,S06,-88.04828,-200,-88.48161,-85.61436,-80.91411,-84.6423,-70.99462,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-83.098015,-75.19113,-81.24575,-84.40345500000001,-65.845924,-200,-60.379272,-72.952415,3
109,S06,-88.04828,-200,-88.48161,-88.55006,-80.605545,-84.34846,-70.99462,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-75.08948,-81.97387,-83.57006,-65.845924,-200,-61.421215000000004,-200.0,3
