"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T06:40:51.265","-87.009186","-200","-89.43047","-80.63251","-200","-200","-92.153534","-200","-200","-200","-200","-68.12602","-200","-70.995","-200","-200","-200","-200","-96.00025","-200","-0.9636662","2.3906105","9.400833","0.029606601","-0.0034004827","0.017796539","32.000008","-53.2","-28.0"
"2022-06-30T06:40:52.380","-86.87727","-200","-89.68303","-200","-200","-200","-200","-200","-200","-86.85072","-55.634903","-67.82225","-80.09259","-200","-200","-200","-200","-200","-96.33378","-72.22373","-0.9624691","2.48159","9.647436","-0.020484347","-0.0027896175","0.008022694","32.000008","-53.8","-27.6"
"2022-06-30T06:40:53.500","-86.75512","-71.542595","-200","-200","-200","-200","-200","-200","-90.520706","-87.0628","-55.483425","-67.53392","-79.89347","-200","-200","-200","-200","-200","-200","-72.12191","-0.22385786","2.4121583","9.548077","0.007004587","-0.015617788","-0.023742298","32.299995","-53.7","-27.7"
"2022-06-30T06:40:54.620","-200","-71.58863","-89.74076","-80.611046","-200","-200","-200","-200","-90.70526","-200","-200","-200","-79.96113","-70.87267","-91.907684","-200","-200","-200","-200","-72.02486","-1.6519991","1.2378023","8.671799","0.26173538","-0.17749707","-0.84963214","40.657005","-39.672","-27.764"
"2022-06-30T06:40:55.736","-86.888756","-71.63251","-200","-80.490845","-200","-93.409935","-92.2055","-92.175575","-90.415306","-200","-200","-67.51677","-200","-70.69543","-91.987976","-200","-200","-200","-200","-200","-0.15801731","0.82719666","10.802638","-0.27154997","0.0033190348","0.3733201","36.500008","-29.8","-30.3"
"2022-06-30T06:40:56.858","-86.93323","-200","-89.964035","-200","-200","-200","-200","-200","-200","-200","-56.206573","-67.31093","-200","-70.64496","-200","-200","-200","-200","-95.49888","-200","-0.5494693","2.2505496","9.43914","-0.01926262","0.043636143","-0.070168056","37.6","-33.1","-29.8"
"2022-06-30T06:40:57.975","-86.93583","-71.79687","-200","-200","-200","-200","-92.31008","-200","-200","-86.980255","-56.389565","-67.11473","-79.99394","-200","-200","-200","-200","-200","-200","-72.29969","-0.5422867","2.4384944","9.668983","0.013724105","0.019812396","0.039787687","38.299995","-33.4","-29.4"
"2022-06-30T06:40:59.102","-200","-71.95391","-200","-80.40944","-200","-93.33828","-200","-200","-90.24858","-86.82527","-56.532898","-200","-79.869774","-70.74353","-92.12661","-200","-200","-200","-200","-72.50192","-0.8331822","2.44448","9.536105","0.008226318","-0.009509135","0.018407404","39.9","-34.5","-28.8"
"2022-06-30T06:41:00.209","-200","-72.34228","-90.0067","-80.55687","-200","-200","-200","-92.165344","-90.1429","-86.71807","-200","-200","-200","-70.66393","-92.313095","-200","-200","-200","-200","-200","-0.9600749","2.5103204","9.352949","0.07114544","-0.0027896175","0.047728933","40.6","-34.3","-28.3"
"2022-06-30T06:41:01.330","-86.90032","-200","-90.1665","-80.7288","-200","-200","-92.45941","-92.156166","-200","-200","-200","-66.98873","-200","-70.6449","-200","-200","-200","-200","-200","-200","-0.9720459","2.4384944","9.478644","0.015556701","-0.0076765395","0.034900766","41.1","-34.6","-28.2"
"2022-06-30T06:41:02.443","-86.86699","-200","-200","-200","-200","-200","-92.48808","-92.25397","-200","-200","-56.700306","-67.170166","-79.751274","-200","-200","-200","-200","-200","-200","-72.51675","-0.9564836","2.6611552","9.464279","-0.013764832","-0.013785192","-0.0005294187","40.9","-36.1","-27.9"
"2022-06-30T06:41:03.583","-86.83564","-72.5085","-200","-200","-200","-93.27295","-92.41245","-200","-90.04573","-200","-56.70935","-67.37348","-79.54751","-200","-200","-200","-200","-200","-200","-72.47218","-0.9696517","2.268506","9.36492","0.0027285311","-0.0034004827","-0.04634431","40.799995","-35.6","-28.5"
