"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T05:08:16.627","-200","-74.771034","-200","-200","-200","-200","-200","-200","-85.36647","-66.78983","-75.92968","-200","-54.358727","-76.21316","-88.7805","-200","-200","-200","-200","-71.76013","-0.8822633","2.835932","9.181764","-0.03604105","0.024271712","0.0015475284","-0.30000305","10.599998","-41.6"
"2022-06-30T05:08:17.746","-200","-74.521454","-82.490425","-69.001686","-200","-83.52194","-80.81029","-81.64509","-85.52575","-66.57537","-200","-78.86623","-200","-75.93446","-200","-94.33195","-200","-200","-200","-200","-0.62967503","2.542642","9.374496","-0.02565634","0.026104309","-0.052208614","1.0999985","11.599998","-41.5"
"2022-06-30T05:08:18.868","-77.23026","-200","-82.19645","-68.96951","-200","-200","-80.600174","-200","-200","-200","-200","-78.754616","-200","-75.70364","-200","-94.85935","-200","-200","-200","-200","-0.82480246","2.5893292","9.504981","0.02321288","0.0077783507","-0.021054486","0.0","12.199997","-41.4"
"2022-06-30T05:08:19.993","-77.08379","-200","-81.91833","-200","-200","-200","-80.437485","-200","-200","-66.5264","-75.83027","-78.6501","-54.252636","-200","-200","-200","-200","-200","-200","-71.637245","-0.89782566","2.658761","9.544485","-0.051312678","0.0010588332","-0.00028506853","0.0","11.699997","-41.4"
"2022-06-30T05:08:21.100","-200","-74.4734","-200","-200","-200","-200","-200","-200","-85.37607","-66.51028","-75.73606","-200","-54.182606","-75.41919","-88.93767","-200","-200","-200","-200","-71.58466","-0.94211835","2.777274","9.333796","0.058643065","-0.0001628974","-0.007004585","0.099998474","11.800003","-41.3"
"2022-06-30T05:08:22.229","-200","-74.45868","-81.82119","-68.71779","-200","-83.64494","-200","-200","-85.36058","-66.34396","-75.54859","-200","-54.115772","-75.21303","-89.0816","-94.75099","-200","-200","-89.807205","-71.471436","-0.7110779","2.7377696","9.419987","-0.026267203","0.018163059","-0.067480244","0.30000305","11.699997","-41.3"
"2022-06-30T05:08:23.337","-77.14881","-200","-81.66363","-68.66438","-200","-83.691864","-200","-81.58267","-200","-200","-200","-200","-200","-75.016785","-200","-200","-200","-200","-200","-200","-1.9788077","2.4588451","9.921572","-0.15515977","-0.35751906","-1.3118128","-5.931999","11.616997","-42.209"
"2022-06-30T05:08:24.447","-77.17715","-200","-81.57808","-200","-200","-200","-200","-200","-200","-200","-75.7879","-78.51498","-54.082096","-200","-200","-200","-200","-200","-200","-200","-1.2593501","2.135628","9.385271","0.19303341","-0.020932317","0.17136808","-15.0","1.5999985","-41.5"
"2022-06-30T05:08:25.563","-200","-74.1078","-200","-200","-200","-200","-200","-81.37601","-200","-66.4528","-76.07888","-78.64101","-54.13919","-200","-89.123245","-200","-200","-200","-200","-200","-0.7326257","2.7365725","9.211691","0.028099803","-0.0007737626","-0.049765155","-16.900002","-0.30000305","-41.2"
"2022-06-30T05:08:26.683","-200","-73.80273","-200","-68.644035","-200","-83.53266","-200","-200","-85.02602","-66.38074","-76.07643","-200","-54.22324","-74.767555","-88.89867","-200","-200","-200","-200","-71.42569","-0.82360536","2.5558102","9.478644","-0.009162977","0.00533489","-0.06198246","-16.799995","-1.0","-41.1"
